137,300,/media/images/zsolt-137.width-800.jpg,"Hogy a babiloni vizeknél ültünk"
138,301,/media/images/zsolt-138.width-800.jpg,"Dicsér téged teljes szívem"
139,302,/media/images/zsolt-139.width-800.jpg,"Uram, te megvizsgálsz engem"
140,303,/media/images/zsolt-140.width-800.jpg,"Szabadíts meg engem, Úr Isten"
141,314,/media/images/zsolt-141.width-800.jpg,"Tehozzád kiáltok, Úr Isten"
142,315,/media/images/zsolt-142.width-800.jpg,"Én az Úrhoz felkiálték"
143,316,/media/images/zsolt-143.width-800.jpg,"Hallgasd meg, Uram, kérésemet"
144,317,/media/images/zsolt-144.width-800.jpg,"Áldott az Úr, ki kezemet tanítja"
145,318,/media/images/zsolt-145.width-800.jpg,"Magasztallak téged, én Istenem"
146,319,/media/images/zsolt-146.width-800.jpg,"Áldjad, én lelkem, az Urat"
147,320,/media/images/zsolt-147.width-800.jpg,"Az Urat dicsérjétek, mert jó"
148,321,/media/images/zsolt-148.width-800.jpg,"No, dicsérjétek mindnyájan"
149,322,/media/images/zsolt-149.width-800.jpg,"Az Úrnak, no, énekeljetek"
150,323,/media/images/zsolt-150.width-800.jpg,"Dicsérjétek az Urat!"
151,73,/media/images/Zsolt_151.width-800.jpg,"Hatalmas Isten, nagy haragodban"
152,79,/media/images/zsolt_152.width-800.jpg,"Istenem, lásd meg a sok hazugságot"
153,81,/media/images/zsolt_153.width-800.jpg,"Tudom, pásztorom és vezérem énnékem az én Uram"
154,83,/media/images/zsolt_154.width-800.jpg,"Ó, én két szemeim, ti az Úrra nézzetek"
155,92,/media/images/zsolt_155.width-800.jpg,"Száma nincsen, Uram, jótéteményidnek"
156,95,/media/images/zsolt_156.width-800.jpg,"Benned bíztam, Uram, Isten"
157,97,/media/images/zsolt_157.width-800.jpg,"Mindenkoron áldom az én Uramat"
158,99,/media/images/zsolt_158.width-800.jpg,"Hagyjad az Úr Istenre te minden utadat"
159,101,/media/images/zsolt_159.width-800.jpg,"Ne zúgolódj, ha látod a hitetlent"
160,102,/media/images/zsolt_160.width-800.jpg,"Fohászkodom hozzád, Uram, Istenem"
161,103,/media/images/zsolt_161.width-800.jpg,"Erős várunk nekünk az Isten"
162,104,/media/images/zsolt_162.width-800.jpg,"Minden népek örülvén, tapsoljanak"
163,105,/media/images/zsolt_163.width-800.jpg,"Ne szállj perbe énvelem"
164,106,/media/images/Zsolt_164_Atya.width-800.jpg,"Atya Úr Isten, könyörülj rajtam te nagy jóvoltodért"
165,107,/media/images/Zsolt_165_irgalmazz_MPd3l7W.width-800.jpg,"Irgalmazz, Úr Isten, immáron énnékem"
166,108,/media/images/Zsolt_166_aldj_RD0OQEP.width-800.jpg,"Áldj meg minket, Úr Isten, a te jóvoltodból"
167,109,/media/images/zsolt_167.width-800.jpg,"Siess, nagy Úr Isten, én segítségemre"
168,110,/media/images/Zsolt_168_ne_hagyj_i5Hqznn.width-800.jpg,"Ne hagyj elesnem, felséges Isten, keserűségemben!"
169,111,/media/images/Zsolt_169_sok_insegunkben_eVZ3Qok.width-800.jpg,"Sok ínségünkben hozzád kiáltunk, felséges Úr Isten"
170,112,/media/images/Zsolt_170_az_dHO1JNR.width-800.jpg,"Az Úr Istent magasztalom"
171,113,/media/images/Zsolt_171_seregeknek_OHkWpoE.width-800.jpg,"Seregeknek Ura, felséges Isten"
172,114,/media/images/Zsolt_172_aki_c7ID7Nr.width-800.jpg,"Aki veti segedelmét"
173,115,/media/images/Zsolt_173_mely_7ZM98Kk.width-800.jpg,"Mely igen jó az Úr Istent dicsérni"
174,116,/media/images/Zsolt_174_jer_ArMgdQq.width-800.jpg,"Jer, örvendezzünk az Úr Istennek"
175,117,/media/images/Zsolt_175_zengjetek_e40BDlN.width-800.jpg,"Zengjetek, minden nemzetek"
176,118,/media/images/Zsolt_176_oruljetek_SxeczqO.width-800.jpg,"Örüljetek az Istennek"
177,119,/media/images/Zsolt_177_dicserd_qRtLf28.width-800.jpg,"Dicsérd, én lelkem, minden erődben"
178,120,/media/images/Zsolt_178_en_bBCQd4Y.width-800.jpg,"Én lelkem, áldva áldjad"
179,121,/media/images/Zsolt_179_keresztyenek_kxtgAF1.width-800.jpg,"Keresztyének, kik e földön lakoztok"
180,122,/media/images/Zsolt_180_o_UbkheRM.width-800.jpg,"Ó, boldog az az ember, ki Isten útján jár"
181,123,/media/images/Zsolt_181_jer_4bONBNq.width-800.jpg,"Jer, emlékezzünk, keresztyén népek"
182,124,/media/images/Zsolt_182_orul_hvtfusy.width-800.jpg,"Örül mi szívünk, mikor ezt halljuk: a templomba mégyünk"
183,125,/media/images/Zsolt_183_akik_5gc2RNf.width-800.jpg,"Akik bíznak az Úr Istenben"
184,126,/media/images/Zsolt_184_mindenek_Idjgmst.width-800.jpg,"Mindenek meghallják és jól megtanulják"
185,127,/media/images/Zsolt_185_minden_cUzgWMK.width-800.jpg,"Minden hű keresztyének, meghalljátok"
186,128,/media/images/Zsolt_186_melysegbol_BbK0iZ9.width-800.jpg,"Mélységből hozzád kiáltunk"
187,129,/media/images/Zsolt_187_vegtelen_P2NAvQb.width-800.jpg,"Végtelen irgalmú Isten, hozzád kiáltok"
188,130,/media/images/Zsolt_188_felseges_stpPiOH.width-800.jpg,"Felséges Isten, hozzád kiáltunk nagy keserűséggel"
